batter_id,season,pa,MAX (batter_name),COUNT (*)
406878,2012,Bunt Unknown (sacrifice),Brian Roberts,1
406878,2012,Fly Ball,Brian Roberts,17
406878,2012,Grounder,Brian Roberts,24
406878,2012,Grounder (error),Brian Roberts,1
406878,2012,Liner,Brian Roberts,9
406878,2012,Popup,Brian Roberts,5
406878,2012,Strikeout Looking,Brian Roberts,1
406878,2012,Strikeout Swinging,Brian Roberts,11
406878,2012,Walk,Brian Roberts,5
406878,2013,Air Ball (home run),Brian Roberts,1
406878,2013,Bunt Grounder,Brian Roberts,2
406878,2013,Bunt Unknown (sacrifice),Brian Roberts,1
406878,2013,Fly Ball,Brian Roberts,76
406878,2013,Grounder,Brian Roberts,82
406878,2013,Grounder (error),Brian Roberts,3
406878,2013,Grounder (fc),Brian Roberts,1
406878,2013,Intent Walk,Brian Roberts,1
406878,2013,Liner,Brian Roberts,50
406878,2013,Popup,Brian Roberts,10
406878,2013,Strikeout Foul Tip,Brian Roberts,3
406878,2013,Strikeout Looking,Brian Roberts,10
406878,2013,Strikeout Swinging,Brian Roberts,31
406878,2013,Walk,Brian Roberts,25
406878,2014,Air Ball (error),Brian Roberts,1
406878,2014,Bunt Grounder,Brian Roberts,1
406878,2014,Bunt Popup,Brian Roberts,1
406878,2014,Bunt Unknown (sacrifice),Brian Roberts,1
406878,2014,Fly Ball,Brian Roberts,77
406878,2014,Grounder,Brian Roberts,83
406878,2014,Grounder (error),Brian Roberts,3
406878,2014,Grounder (fc),Brian Roberts,1
406878,2014,Hit By Pitch,Brian Roberts,1
406878,2014,Intent Walk,Brian Roberts,1
406878,2014,Liner,Brian Roberts,70
406878,2014,Popup,Brian Roberts,16
406878,2014,Runner Out,Brian Roberts,1
406878,2014,Strikeout Foul Tip,Brian Roberts,4
406878,2014,Strikeout Looking,Brian Roberts,6
406878,2014,Strikeout Swinging,Brian Roberts,40
406878,2014,Unknown (error),Brian Roberts,1
406878,2014,Walk,Brian Roberts,26
407296,2012,Bunt Grounder,Carlos Zambrano,1
407296,2012,Bunt Popup,Carlos Zambrano,1
407296,2012,Bunt Unknown (sacrifice),Carlos Zambrano,2
407296,2012,Fly Ball,Carlos Zambrano,8
407296,2012,Grounder,Carlos Zambrano,16
407296,2012,Strikeout Looking,Carlos Zambrano,2
407296,2012,Strikeout Swinging,Carlos Zambrano,6
407483,2012,Bunt Unknown (sacrifice),Willie Harris,1
407483,2012,Fly Ball,Willie Harris,12
407483,2012,Grounder,Willie Harris,17
407483,2012,Grounder (error),Willie Harris,1
407483,2012,Grounder (fc),Willie Harris,1
407483,2012,Liner,Willie Harris,3
407483,2012,Popup,Willie Harris,2
407483,2012,Strikeout Foul Tip,Willie Harris,1
407483,2012,Strikeout Looking,Willie Harris,2
407483,2012,Strikeout Swinging,Willie Harris,5
407483,2012,Walk,Willie Harris,3
407487,2012,Fly Ball,Juan Rivera,71
407487,2012,Grounder,Juan Rivera,131
407487,2012,Grounder (error),Juan Rivera,3
407487,2012,Grounder (fc),Juan Rivera,4
407487,2012,Hit By Pitch,Juan Rivera,3
407487,2012,Intent Walk,Juan Rivera,1
407487,2012,Liner,Juan Rivera,42
407487,2012,Popup,Juan Rivera,33
407487,2012,Runner Out,Juan Rivera,1
407487,2012,Strikeout Foul Tip,Juan Rivera,1
407487,2012,Strikeout Looking,Juan Rivera,8
407487,2012,Strikeout Swinging,Juan Rivera,26
407487,2012,Unknown (error),Juan Rivera,1
407487,2012,Walk,Juan Rivera,17
407489,2012,Catcher Interference,Lyle Overbay,1
407489,2012,Fly Ball,Lyle Overbay,20
407489,2012,Grounder,Lyle Overbay,38
407489,2012,Grounder (fc),Lyle Overbay,1
407489,2012,Intent Walk,Lyle Overbay,2
407489,2012,Liner,Lyle Overbay,24
407489,2012,Popup,Lyle Overbay,1
407489,2012,Runner Out,Lyle Overbay,1
407489,2012,Strikeout Foul Tip,Lyle Overbay,2
407489,2012,Strikeout Looking,Lyle Overbay,10
407489,2012,Strikeout Swinging,Lyle Overbay,22
407489,2012,Walk,Lyle Overbay,12
407489,2013,Air Ball (home run),Lyle Overbay,1
407489,2013,Fly Ball,Lyle Overbay,96
407489,2013,Grounder,Lyle Overbay,144
407489,2013,Grounder (error),Lyle Overbay,4
407489,2013,Liner,Lyle Overbay,76
407489,2013,Popup,Lyle Overbay,17
407489,2013,Runner Out,Lyle Overbay,1
407489,2013,Strikeout Foul Tip,Lyle Overbay,5
407489,2013,Strikeout Looking,Lyle Overbay,24
407489,2013,Strikeout Swinging,Lyle Overbay,82
407489,2013,Walk,Lyle Overbay,36
407489,2014,Air Ball (home run),Lyle Overbay,1
407489,2014,Fly Ball,Lyle Overbay,35
407489,2014,Grounder,Lyle Overbay,71
407489,2014,Grounder (error),Lyle Overbay,1
407489,2014,Intent Walk,Lyle Overbay,2
407489,2014,Liner,Lyle Overbay,32
407489,2014,Popup,Lyle Overbay,2
407489,2014,Runner Out,Lyle Overbay,2
407489,2014,Strikeout Foul Tip,Lyle Overbay,3
407489,2014,Strikeout Looking,Lyle Overbay,9
407489,2014,Strikeout Swinging,Lyle Overbay,30
407489,2014,Walk,Lyle Overbay,20
407781,2012,Bunt Popup,Marlon Byrd,1
407781,2012,Bunt Unknown (sacrifice),Marlon Byrd,1
407781,2012,Fly Ball,Marlon Byrd,34
407781,2012,Grounder,Marlon Byrd,51
407781,2012,Grounder (error),Marlon Byrd,6
407781,2012,Hit By Pitch,Marlon Byrd,2
407781,2012,Intent Walk,Marlon Byrd,1
407781,2012,Liner,Marlon Byrd,16
407781,2012,Popup,Marlon Byrd,6
407781,2012,Strikeout Foul Tip,Marlon Byrd,2
407781,2012,Strikeout Looking,Marlon Byrd,8
407781,2012,Strikeout Swinging,Marlon Byrd,21
407781,2012,Walk,Marlon Byrd,4
407781,2013,Air Ball (home run),Marlon Byrd,1
407781,2013,Bunt Unknown (sacrifice),Marlon Byrd,1
407781,2013,Fly Ball,Marlon Byrd,116
407781,2013,Grounder,Marlon Byrd,164
407781,2013,Grounder (error),Marlon Byrd,8
407781,2013,Grounder (fc),Marlon Byrd,1
407781,2013,Hit By Pitch,Marlon Byrd,8
407781,2013,Intent Walk,Marlon Byrd,2
407781,2013,Liner,Marlon Byrd,96
407781,2013,Popup,Marlon Byrd,25
407781,2013,Strikeout Foul Tip,Marlon Byrd,10
407781,2013,Strikeout Looking,Marlon Byrd,17
407781,2013,Strikeout Swinging,Marlon Byrd,123
407781,2013,Walk,Marlon Byrd,30
407781,2014,Air Ball (error),Marlon Byrd,1
407781,2014,Fly Ball,Marlon Byrd,73
407781,2014,Grounder,Marlon Byrd,98
407781,2014,Grounder (error),Marlon Byrd,5
407781,2014,Grounder (fc),Marlon Byrd,1
407781,2014,Hit By Pitch,Marlon Byrd,4
407781,2014,Intent Walk,Marlon Byrd,5
407781,2014,Liner,Marlon Byrd,67
407781,2014,Popup,Marlon Byrd,23
407781,2014,Strikeout Foul Tip,Marlon Byrd,9
407781,2014,Strikeout Looking,Marlon Byrd,8
407781,2014,Strikeout Swinging,Marlon Byrd,102
407781,2014,Unknown (error),Marlon Byrd,1
407781,2014,Walk,Marlon Byrd,21
407793,2013,Bunt Unknown (sacrifice),John Lackey,1
407793,2013,Grounder,John Lackey,1
407793,2013,Popup,John Lackey,1
407793,2013,Strikeout Swinging,John Lackey,3
407797,2012,Fly Ball,Nick Green,7
407797,2012,Grounder,Nick Green,5
407797,2012,Grounder (fc),Nick Green,1
407797,2012,Hit By Pitch,Nick Green,1
407797,2012,Liner,Nick Green,1
407797,2012,Popup,Nick Green,3
407797,2012,Strikeout Foul Tip,Nick Green,1
407797,2012,Strikeout Looking,Nick Green,1
407797,2012,Strikeout Swinging,Nick Green,4
407797,2013,Bunt Unknown (sacrifice),Nick Green,2
407797,2013,Fly Ball,Nick Green,15
407797,2013,Grounder,Nick Green,17
407797,2013,Hit By Pitch,Nick Green,3
407797,2013,Liner,Nick Green,8
407797,2013,Popup,Nick Green,3
407797,2013,Strikeout Foul Tip,Nick Green,1
407797,2013,Strikeout Looking,Nick Green,2
407797,2013,Strikeout Swinging,Nick Green,11
407797,2013,Walk,Nick Green,3
407798,2012,Bunt Unknown (sacrifice),Ryan Langerhans,1
407798,2012,Fly Ball,Ryan Langerhans,2
407798,2012,Grounder,Ryan Langerhans,1
407798,2012,Strikeout Looking,Ryan Langerhans,1
407798,2013,Bunt Grounder,Ryan Langerhans,1
407798,2013,Fly Ball,Ryan Langerhans,1
407798,2013,Grounder,Ryan Langerhans,5
407798,2013,Liner,Ryan Langerhans,1
407798,2013,Popup,Ryan Langerhans,1
407798,2013,Strikeout Swinging,Ryan Langerhans,2
407798,2013,Walk,Ryan Langerhans,2
407812,2012,Fly Ball,Matt Holliday,136
407812,2012,Grounder,Matt Holliday,208
407812,2012,Grounder (error),Matt Holliday,4
407812,2012,Grounder (fc),Matt Holliday,3
407812,2012,Hit By Pitch,Matt Holliday,9
407812,2012,Intent Walk,Matt Holliday,3
407812,2012,Liner,Matt Holliday,98
407812,2012,Popup,Matt Holliday,23
407812,2012,Runner Out,Matt Holliday,1
407812,2012,Strikeout Foul Tip,Matt Holliday,13
407812,2012,Strikeout Looking,Matt Holliday,26
407812,2012,Strikeout Swinging,Matt Holliday,93
407812,2012,Unknown (error),Matt Holliday,1
407812,2012,Walk,Matt Holliday,72
407812,2013,Air Ball (error),Matt Holliday,1
407812,2013,Air Ball (home run),Matt Holliday,1
407812,2013,Fly Ball,Matt Holliday,119
407812,2013,Grounder,Matt Holliday,221
407812,2013,Grounder (error),Matt Holliday,3
407812,2013,Hit By Pitch,Matt Holliday,9
407812,2013,Intent Walk,Matt Holliday,5
407812,2013,Liner,Matt Holliday,119
407812,2013,Popup,Matt Holliday,33
407812,2013,Strikeout Foul Tip,Matt Holliday,8
407812,2013,Strikeout Looking,Matt Holliday,19
407812,2013,Strikeout Swinging,Matt Holliday,70
407812,2013,Walk,Matt Holliday,66
407812,2014,Fly Ball,Matt Holliday,64
407812,2014,Grounder,Matt Holliday,131
407812,2014,Grounder (error),Matt Holliday,2
407812,2014,Grounder (fc),Matt Holliday,3
407812,2014,Hit By Pitch,Matt Holliday,11
407812,2014,Intent Walk,Matt Holliday,4
407812,2014,Liner,Matt Holliday,71
407812,2014,Popup,Matt Holliday,20
407812,2014,Strikeout Foul Tip,Matt Holliday,7
407812,2014,Strikeout Looking,Matt Holliday,19
407812,2014,Strikeout Swinging,Matt Holliday,40
407812,2014,Walk,Matt Holliday,46
407822,2012,Grounder,Jorge De La Rosa,4
407822,2012,Strikeout Swinging,Jorge De La Rosa,1
407822,2013,Bunt Strikeout (foul),Jorge De La Rosa,3
407822,2013,Bunt Strikeout (miss),Jorge De La Rosa,2
407822,2013,Bunt Unknown (sacrifice),Jorge De La Rosa,5
407822,2013,Fly Ball,Jorge De La Rosa,2
407822,2013,Grounder,Jorge De La Rosa,26
407822,2013,Grounder (error),Jorge De La Rosa,1
407822,2013,Liner,Jorge De La Rosa,2
407822,2013,Strikeout Foul Tip,Jorge De La Rosa,1
407822,2013,Strikeout Looking,Jorge De La Rosa,4
407822,2013,Strikeout Swinging,Jorge De La Rosa,11
407822,2013,Walk,Jorge De La Rosa,2
407822,2014,Bunt Grounder,Jorge De La Rosa,1
407822,2014,Bunt Strikeout (foul),Jorge De La Rosa,1
407822,2014,Bunt Unknown (sacrifice),Jorge De La Rosa,5
407822,2014,Grounder,Jorge De La Rosa,13
407822,2014,Grounder (error),Jorge De La Rosa,2
407822,2014,Liner,Jorge De La Rosa,6
407822,2014,Strikeout Looking,Jorge De La Rosa,3
407822,2014,Strikeout Swinging,Jorge De La Rosa,10
407822,2014,Walk,Jorge De La Rosa,1
407825,2013,Bunt Strikeout (foul),Matt Guerrier,1
407832,2012,Bunt Grounder,Wilson Valdez,5
407832,2012,Bunt Popup,Wilson Valdez,3
407832,2012,Bunt Unknown (sacrifice),Wilson Valdez,5
407832,2012,Fly Ball,Wilson Valdez,16
407832,2012,Grounder,Wilson Valdez,98
407832,2012,Grounder (error),Wilson Valdez,3
407832,2012,Liner,Wilson Valdez,27
407832,2012,Popup,Wilson Valdez,5
407832,2012,Strikeout Looking,Wilson Valdez,7
407832,2012,Strikeout Swinging,Wilson Valdez,29
407832,2012,Unknown (error),Wilson Valdez,2
407832,2012,Walk,Wilson Valdez,8
407833,2012,Bunt Popup,John Buck,1
407833,2012,Bunt Unknown (sacrifice),John Buck,1
407833,2012,Fly Ball,John Buck,85
407833,2012,Grounder,John Buck,101
407833,2012,Grounder (error),John Buck,3
407833,2012,Hit By Pitch,John Buck,3
407833,2012,Intent Walk,John Buck,5
407833,2012,Liner,John Buck,33
407833,2012,Popup,John Buck,19
407833,2012,Runner Out,John Buck,2
407833,2012,Strikeout Foul Tip,John Buck,7
407833,2012,Strikeout Looking,John Buck,24
407833,2012,Strikeout Swinging,John Buck,72
407833,2012,Walk,John Buck,44
407833,2013,Air Ball (home run),John Buck,1
407833,2013,Bunt Popup,John Buck,1
407833,2013,Fly Ball,John Buck,82
407833,2013,Grounder,John Buck,122
407833,2013,Grounder (error),John Buck,7
407833,2013,Hit By Pitch,John Buck,8
407833,2013,Intent Walk,John Buck,4
407833,2013,Liner,John Buck,54
407833,2013,Popup,John Buck,23
407833,2013,Runner Out,John Buck,1
407833,2013,Strikeout Foul Tip,John Buck,7
407833,2013,Strikeout Looking,John Buck,26
407833,2013,Strikeout Swinging,John Buck,71
407833,2013,Walk,John Buck,25
407833,2014,Fly Ball,John Buck,10
407833,2014,Grounder,John Buck,29
407833,2014,Grounder (error),John Buck,2
407833,2014,Liner,John Buck,14
407833,2014,Popup,John Buck,5
407833,2014,Strikeout Foul Tip,John Buck,3
407833,2014,Strikeout Looking,John Buck,4
407833,2014,Strikeout Swinging,John Buck,17
407833,2014,Walk,John Buck,8
407835,2014,Fly Ball,Jason Lane,1
407849,2012,Fly Ball,Bill Hall,1
407849,2012,Intent Walk,Bill Hall,1
407849,2012,Liner,Bill Hall,1
407849,2012,Strikeout Looking,Bill Hall,1
407849,2012,Strikeout Swinging,Bill Hall,7
407849,2012,Walk,Bill Hall,5
407853,2012,Bunt Strikeout (foul),Erik Bedard,1
407853,2012,Bunt Unknown (sacrifice),Erik Bedard,6
407853,2012,Fly Ball,Erik Bedard,4
407853,2012,Grounder,Erik Bedard,11
407853,2012,Liner,Erik Bedard,5
407853,2012,Popup,Erik Bedard,2
407853,2012,Strikeout Foul Tip,Erik Bedard,2
407853,2012,Strikeout Looking,Erik Bedard,4
407853,2012,Strikeout Swinging,Erik Bedard,7
407853,2012,Unknown (error),Erik Bedard,1
407853,2012,Walk,Erik Bedard,1
407853,2013,Bunt Unknown (sacrifice),Erik Bedard,1
407853,2013,Grounder,Erik Bedard,2
407853,2013,Strikeout Looking,Erik Bedard,1
407861,2012,Air Ball (error),Orlando Hudson,1
407861,2012,Air Ball (home run),Orlando Hudson,1
407861,2012,Bunt Grounder,Orlando Hudson,2
407861,2012,Bunt Popup,Orlando Hudson,1
407861,2012,Bunt Unknown (sacrifice),Orlando Hudson,3
407861,2012,Fly Ball,Orlando Hudson,51
407861,2012,Grounder,Orlando Hudson,95
407861,2012,Grounder (error),Orlando Hudson,2
407861,2012,Grounder (fc),Orlando Hudson,3
407861,2012,Intent Walk,Orlando Hudson,1
407861,2012,Liner,Orlando Hudson,37
407861,2012,Popup,Orlando Hudson,17
407861,2012,Runner Out,Orlando Hudson,1
407861,2012,Strikeout Foul Tip,Orlando Hudson,1
407861,2012,Strikeout Looking,Orlando Hudson,20
407861,2012,Strikeout Swinging,Orlando Hudson,30
407861,2012,Walk,Orlando Hudson,19
407862,2012,Bunt Grounder,Reed Johnson,7
407862,2012,Fly Ball,Reed Johnson,37
407862,2012,Grounder,Reed Johnson,113
407862,2012,Grounder (error),Reed Johnson,3
407862,2012,Hit By Pitch,Reed Johnson,6
407862,2012,Intent Walk,Reed Johnson,1
407862,2012,Liner,Reed Johnson,39
407862,2012,Popup,Reed Johnson,9
407862,2012,Strikeout Foul Tip,Reed Johnson,4
407862,2012,Strikeout Looking,Reed Johnson,5
407862,2012,Strikeout Swinging,Reed Johnson,52
407862,2012,Walk,Reed Johnson,12
407862,2013,Bunt Grounder,Reed Johnson,2
407862,2013,Bunt Unknown (sacrifice),Reed Johnson,1
407862,2013,Fly Ball,Reed Johnson,16
407862,2013,Grounder,Reed Johnson,52
407862,2013,Grounder (error),Reed Johnson,1
407862,2013,Hit By Pitch,Reed Johnson,6
407862,2013,Intent Walk,Reed Johnson,1
407862,2013,Liner,Reed Johnson,16
407862,2013,Popup,Reed Johnson,6
407862,2013,Strikeout Foul Tip,Reed Johnson,3
407862,2013,Strikeout Looking,Reed Johnson,4
407862,2013,Strikeout Swinging,Reed Johnson,25
407862,2013,Walk,Reed Johnson,6
407862,2014,Bunt Grounder,Reed Johnson,1
407862,2014,Bunt Unknown (sacrifice),Reed Johnson,1
407862,2014,Fly Ball,Reed Johnson,27
407862,2014,Grounder,Reed Johnson,38
407862,2014,Grounder (error),Reed Johnson,1
407862,2014,Hit By Pitch,Reed Johnson,5
407862,2014,Liner,Reed Johnson,28
407862,2014,Popup,Reed Johnson,5
407862,2014,Strikeout Foul Tip,Reed Johnson,3
407862,2014,Strikeout Looking,Reed Johnson,4
407862,2014,Strikeout Swinging,Reed Johnson,18
407862,2014,Walk,Reed Johnson,1
407885,2012,Air Ball (error),Mark Ellis,1
407885,2012,Bunt Grounder,Mark Ellis,2
407885,2012,Bunt Popup,Mark Ellis,1
407885,2012,Bunt Unknown (sacrifice),Mark Ellis,2
407885,2012,Fly Ball,Mark Ellis,96
407885,2012,Grounder,Mark Ellis,130
407885,2012,Grounder (error),Mark Ellis,2
407885,2012,Hit By Pitch,Mark Ellis,7
407885,2012,Liner,Mark Ellis,83
407885,2012,Popup,Mark Ellis,29
407885,2012,Runner Out,Mark Ellis,2
407885,2012,Strikeout Foul Tip,Mark Ellis,5
407885,2012,Strikeout Looking,Mark Ellis,32
407885,2012,Strikeout Swinging,Mark Ellis,33
407885,2012,Unknown (error),Mark Ellis,1
407885,2012,Walk,Mark Ellis,40
407885,2013,Air Ball (error),Mark Ellis,1
407885,2013,Bunt Grounder,Mark Ellis,3
407885,2013,Bunt Popup,Mark Ellis,1
407885,2013,Bunt Unknown (sacrifice),Mark Ellis,7
407885,2013,Fly Ball,Mark Ellis,90
407885,2013,Grounder,Mark Ellis,163
407885,2013,Grounder (error),Mark Ellis,4
407885,2013,Grounder (fc),Mark Ellis,1
407885,2013,Hit By Pitch,Mark Ellis,10
407885,2013,Intent Walk,Mark Ellis,2
407885,2013,Liner,Mark Ellis,108
407885,2013,Popup,Mark Ellis,24
407885,2013,Runner Out,Mark Ellis,3
407885,2013,Strikeout Foul Tip,Mark Ellis,7
407885,2013,Strikeout Looking,Mark Ellis,24
407885,2013,Strikeout Swinging,Mark Ellis,52
407885,2013,Walk,Mark Ellis,27
407885,2014,Bunt Grounder,Mark Ellis,1
407885,2014,Bunt Unknown (sacrifice),Mark Ellis,3
407885,2014,Fly Ball,Mark Ellis,25
407885,2014,Grounder,Mark Ellis,55
407885,2014,Grounder (error),Mark Ellis,2
407885,2014,Grounder (fc),Mark Ellis,2
407885,2014,Hit By Pitch,Mark Ellis,4
407885,2014,Intent Walk,Mark Ellis,3
407885,2014,Liner,Mark Ellis,34
407885,2014,Popup,Mark Ellis,5
407885,2014,Strikeout Foul Tip,Mark Ellis,3
407885,2014,Strikeout Looking,Mark Ellis,14
407885,2014,Strikeout Swinging,Mark Ellis,15
407885,2014,Walk,Mark Ellis,10
407886,2012,Air Ball (home run),Ryan Ludwick,1
407886,2012,Bunt Unknown (sacrifice),Ryan Ludwick,1
407886,2012,Fly Ball,Ryan Ludwick,116
407886,2012,Grounder,Ryan Ludwick,106
407886,2012,Grounder (error),Ryan Ludwick,2
407886,2012,Grounder (fc),Ryan Ludwick,2
407886,2012,Hit By Pitch,Ryan Ludwick,5
407886,2012,Intent Walk,Ryan Ludwick,3
407886,2012,Liner,Ryan Ludwick,72
407886,2012,Popup,Ryan Ludwick,28
407886,2012,Runner Out,Ryan Ludwick,1
407886,2012,Strikeout Foul Tip,Ryan Ludwick,2
407886,2012,Strikeout Looking,Ryan Ludwick,15
407886,2012,Strikeout Swinging,Ryan Ludwick,80
407886,2012,Walk,Ryan Ludwick,39
407886,2013,Fly Ball,Ryan Ludwick,23
407886,2013,Grounder,Ryan Ludwick,38
407886,2013,Liner,Ryan Ludwick,35
407886,2013,Popup,Ryan Ludwick,9
407886,2013,Strikeout Foul Tip,Ryan Ludwick,1
407886,2013,Strikeout Looking,Ryan Ludwick,3
407886,2013,Strikeout Swinging,Ryan Ludwick,25
407886,2013,Walk,Ryan Ludwick,10
407886,2014,Bunt Unknown (sacrifice),Ryan Ludwick,1
407886,2014,Catcher Interference,Ryan Ludwick,3
407886,2014,Fly Ball,Ryan Ludwick,40
407886,2014,Grounder,Ryan Ludwick,71
407886,2014,Grounder (error),Ryan Ludwick,3
407886,2014,Hit By Pitch,Ryan Ludwick,3
407886,2014,Intent Walk,Ryan Ludwick,1
407886,2014,Liner,Ryan Ludwick,55
407886,2014,Popup,Ryan Ludwick,11
407886,2014,Strikeout Foul Tip,Ryan Ludwick,5
407886,2014,Strikeout Looking,Ryan Ludwick,13
407886,2014,Strikeout Swinging,Ryan Ludwick,45
407886,2014,Walk,Ryan Ludwick,18
407890,2012,Grounder,Colby Lewis,1
407890,2012,Liner,Colby Lewis,1
407890,2012,Strikeout Looking,Colby Lewis,1
407890,2012,Strikeout Swinging,Colby Lewis,1
407890,2014,Fly Ball,Colby Lewis,1
407890,2014,Grounder,Colby Lewis,2
407890,2014,Strikeout Looking,Colby Lewis,1
407890,2014,Strikeout Swinging,Colby Lewis,1
407893,2012,Air Ball (error),Mark Teixeira,1
407893,2012,Fly Ball,Mark Teixeira,129
407893,2012,Grounder,Mark Teixeira,150
407893,2012,Grounder (error),Mark Teixeira,4
407893,2012,Grounder (fc),Mark Teixeira,1
407893,2012,Hit By Pitch,Mark Teixeira,7
407893,2012,Intent Walk,Mark Teixeira,1
407893,2012,Liner,Mark Teixeira,68
407893,2012,Popup,Mark Teixeira,27
407893,2012,Runner Out,Mark Teixeira,1
407893,2012,Strikeout Foul Tip,Mark Teixeira,2
407893,2012,Strikeout Looking,Mark Teixeira,33
407893,2012,Strikeout Swinging,Mark Teixeira,48
407893,2012,Unknown (error),Mark Teixeira,2
407893,2012,Walk,Mark Teixeira,53
407893,2013,Air Ball (home run),Mark Teixeira,1
407893,2013,Fly Ball,Mark Teixeira,10
407893,2013,Grounder,Mark Teixeira,10
407893,2013,Grounder (fc),Mark Teixeira,1
407893,2013,Hit By Pitch,Mark Teixeira,1
407893,2013,Intent Walk,Mark Teixeira,2
407893,2013,Liner,Mark Teixeira,7
407893,2013,Popup,Mark Teixeira,6
407893,2013,Strikeout Looking,Mark Teixeira,5
407893,2013,Strikeout Swinging,Mark Teixeira,14
407893,2013,Walk,Mark Teixeira,6
407893,2014,Fly Ball,Mark Teixeira,59
407893,2014,Grounder,Mark Teixeira,80
407893,2014,Grounder (error),Mark Teixeira,3
407893,2014,Grounder (fc),Mark Teixeira,1
407893,2014,Hit By Pitch,Mark Teixeira,5
407893,2014,Intent Walk,Mark Teixeira,3
407893,2014,Liner,Mark Teixeira,51
407893,2014,Popup,Mark Teixeira,20
407893,2014,Strikeout Foul Tip,Mark Teixeira,5
407893,2014,Strikeout Looking,Mark Teixeira,19
407893,2014,Strikeout Swinging,Mark Teixeira,38
407893,2014,Walk,Mark Teixeira,34
408042,2012,Bunt Grounder,Gerald Laird,3
408042,2012,Bunt Popup,Gerald Laird,1
408042,2012,Bunt Unknown (sacrifice),Gerald Laird,1
408042,2012,Fly Ball,Gerald Laird,42
408042,2012,Grounder,Gerald Laird,60
408042,2012,Grounder (error),Gerald Laird,1
408042,2012,Hit By Pitch,Gerald Laird,1
408042,2012,Liner,Gerald Laird,31
408042,2012,Popup,Gerald Laird,16
408042,2012,Strikeout Foul Tip,Gerald Laird,1
408042,2012,Strikeout Looking,Gerald Laird,8
408042,2012,Strikeout Swinging,Gerald Laird,12
408042,2012,Walk,Gerald Laird,14
408042,2013,Bunt Grounder,Gerald Laird,2
408042,2013,Bunt Unknown (sacrifice),Gerald Laird,2
408042,2013,Fly Ball,Gerald Laird,19
408042,2013,Grounder,Gerald Laird,45
408042,2013,Grounder (error),Gerald Laird,2
408042,2013,Hit By Pitch,Gerald Laird,3
408042,2013,Liner,Gerald Laird,21
408042,2013,Popup,Gerald Laird,11
408042,2013,Strikeout Foul Tip,Gerald Laird,1
408042,2013,Strikeout Looking,Gerald Laird,4
408042,2013,Strikeout Swinging,Gerald Laird,18
408042,2013,Walk,Gerald Laird,14
408042,2014,Bunt Grounder,Gerald Laird,2
408042,2014,Fly Ball,Gerald Laird,24
408042,2014,Grounder,Gerald Laird,31
408042,2014,Hit By Pitch,Gerald Laird,1
408042,2014,Intent Walk,Gerald Laird,1
408042,2014,Liner,Gerald Laird,22
408042,2014,Popup,Gerald Laird,5
408042,2014,Strikeout Foul Tip,Gerald Laird,1
408042,2014,Strikeout Looking,Gerald Laird,8
408042,2014,Strikeout Swinging,Gerald Laird,14
408042,2014,Walk,Gerald Laird,12
408045,2012,Air Ball (error),Joe Mauer,1
408045,2012,Air Ball (home run),Joe Mauer,1
408045,2012,Bunt Unknown (sacrifice),Joe Mauer,1
408045,2012,Fly Ball,Joe Mauer,105
408045,2012,Grounder,Joe Mauer,242
408045,2012,Grounder (error),Joe Mauer,3
408045,2012,Grounder (fc),Joe Mauer,4
408045,2012,Hit By Pitch,Joe Mauer,2
408045,2012,Intent Walk,Joe Mauer,10
408045,2012,Liner,Joe Mauer,100
408045,2012,Popup,Joe Mauer,5
408045,2012,Runner Out,Joe Mauer,1
408045,2012,Strikeout Foul Tip,Joe Mauer,6
408045,2012,Strikeout Looking,Joe Mauer,22
408045,2012,Strikeout Swinging,Joe Mauer,60
408045,2012,Walk,Joe Mauer,80
408045,2013,Fly Ball,Joe Mauer,86
408045,2013,Grounder,Joe Mauer,171
408045,2013,Grounder (error),Joe Mauer,2
408045,2013,Grounder (fc),Joe Mauer,1
408045,2013,Intent Walk,Joe Mauer,7
408045,2013,Liner,Joe Mauer,95
408045,2013,Popup,Joe Mauer,5
408045,2013,Strikeout Foul Tip,Joe Mauer,7
408045,2013,Strikeout Looking,Joe Mauer,19
408045,2013,Strikeout Swinging,Joe Mauer,63
408045,2013,Walk,Joe Mauer,54
408045,2014,Bunt Grounder,Joe Mauer,1
408045,2014,Fly Ball,Joe Mauer,42
408045,2014,Grounder,Joe Mauer,126
408045,2014,Grounder (error),Joe Mauer,2
408045,2014,Intent Walk,Joe Mauer,5
408045,2014,Liner,Joe Mauer,67
408045,2014,Popup,Joe Mauer,2
408045,2014,Runner Out,Joe Mauer,2
408045,2014,Strikeout Foul Tip,Joe Mauer,7
408045,2014,Strikeout Looking,Joe Mauer,15
408045,2014,Strikeout Swinging,Joe Mauer,42
408045,2014,Unknown (error),Joe Mauer,1
408045,2014,Walk,Joe Mauer,29
408047,2012,Fly Ball,Justin Morneau,134
408047,2012,Grounder,Justin Morneau,167
408047,2012,Grounder (error),Justin Morneau,5
408047,2012,Grounder (fc),Justin Morneau,2
408047,2012,Hit By Pitch,Justin Morneau,6
408047,2012,Intent Walk,Justin Morneau,8
408047,2012,Liner,Justin Morneau,79
408047,2012,Popup,Justin Morneau,26
408047,2012,Runner Out,Justin Morneau,1
408047,2012,Strikeout Foul Tip,Justin Morneau,8
408047,2012,Strikeout Looking,Justin Morneau,29
408047,2012,Strikeout Swinging,Justin Morneau,65
408047,2012,Walk,Justin Morneau,41
